,authors,fruit,image,painting_index,subjects,thumbnail_image,year
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Minkler,https://naldc.nal.usda.gov/download/POM00002644/screen,3213,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002644/thumbnail,1931
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Minkler,https://naldc.nal.usda.gov/download/POM00002645/screen,3214,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002645/thumbnail,
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Minkler,https://naldc.nal.usda.gov/download/POM00002646/screen,3215,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002646/thumbnail,1907
0,"Lower, Elsie E., b. 1882
",Malus domestica: Minnetonka,https://naldc.nal.usda.gov/download/POM00002649/screen,3216,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002649/thumbnail,1907
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Misket,https://naldc.nal.usda.gov/download/POM00002575/screen,3217,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002575/thumbnail,1905
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Missing Link,https://naldc.nal.usda.gov/download/POM00001588/screen,3218,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001588/thumbnail,1910
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Missing Link,https://naldc.nal.usda.gov/download/POM00001590/screen,3219,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001590/thumbnail,1909
0,"Heiges, Bertha
",Malus domestica: Missing Link,https://naldc.nal.usda.gov/download/POM00001591/screen,3220,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001591/thumbnail,1899
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00000029/screen,3221,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000029/thumbnail,1918
0,"Shull, James Marion, 1872-1948
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00003485/screen,3222,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00003485/thumbnail,1910
0,"Shull, James Marion, 1872-1948
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00003972/screen,3223,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00003972/thumbnail,1912
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002576/screen,3224,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002576/thumbnail,1912
0,"Lower, Elsie E., b. 1882
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002577/screen,3225,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002577/thumbnail,1911
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002578/screen,3226,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002578/thumbnail,1910
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002652/screen,3227,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002652/thumbnail,1928
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002653/screen,3228,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002653/thumbnail,1929
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002654/screen,3229,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002654/thumbnail,1918
0,"Lower, Elsie E., b. 1882
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002655/screen,3230,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002655/thumbnail,1906
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002656/screen,3231,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002656/thumbnail,1894
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002806/screen,3232,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002806/thumbnail,1910
0,"Lower, Elsie E., b. 1882
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002807/screen,3233,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002807/thumbnail,1906
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002820/screen,3234,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002820/thumbnail,1912
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Missouri Pippin,https://naldc.nal.usda.gov/download/POM00002926/screen,3235,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002926/thumbnail,1913
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Missouri Red,https://naldc.nal.usda.gov/download/POM00002406/screen,3236,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002406/thumbnail,1910
0,"Heiges, Bertha
",Malus domestica: Mitchells Favorite,https://naldc.nal.usda.gov/download/POM00002819/screen,3237,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002819/thumbnail,1904
0,"Heiges, Bertha
",Malus domestica: Modoc,https://naldc.nal.usda.gov/download/POM00002407/screen,3238,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002407/thumbnail,1902
0,"Heiges, Bertha
",Malus domestica: Modoc,https://naldc.nal.usda.gov/download/POM00002408/screen,3239,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002408/thumbnail,1898
0,"Lower, Elsie E., b. 1882
",Malus domestica: Monmouth,https://naldc.nal.usda.gov/download/POM00002409/screen,3240,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002409/thumbnail,1910
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Monmouth,https://naldc.nal.usda.gov/download/POM00002410/screen,3241,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002410/thumbnail,1896
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Monmouth,https://naldc.nal.usda.gov/download/POM00002411/screen,3242,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002411/thumbnail,1912
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Monmouth,https://naldc.nal.usda.gov/download/POM00002680/screen,3243,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002680/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Monmouth,https://naldc.nal.usda.gov/download/POM00002681/screen,3244,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002681/thumbnail,1914
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Monocacy,https://naldc.nal.usda.gov/download/POM00002682/screen,3245,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002682/thumbnail,1913
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Monocacy,https://naldc.nal.usda.gov/download/POM00002683/screen,3246,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002683/thumbnail,
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Monocacy,https://naldc.nal.usda.gov/download/POM00002684/screen,3247,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002684/thumbnail,1913
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Monocacy,https://naldc.nal.usda.gov/download/POM00002685/screen,3248,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002685/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Monroe Favorite,https://naldc.nal.usda.gov/download/POM00002686/screen,3249,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002686/thumbnail,1908
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Monroe Favorite,https://naldc.nal.usda.gov/download/POM00002929/screen,3250,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002929/thumbnail,1906
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Monsees,https://naldc.nal.usda.gov/download/POM00002687/screen,3251,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002687/thumbnail,1903
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Monsees,https://naldc.nal.usda.gov/download/POM00002688/screen,3252,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002688/thumbnail,1900
0,"Heiges, Bertha
",Malus domestica: Monte Vista,https://naldc.nal.usda.gov/download/POM00002689/screen,3253,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002689/thumbnail,1898
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Montreal Peach,https://naldc.nal.usda.gov/download/POM00002690/screen,3254,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002690/thumbnail,1894
0,"Heiges, Bertha
",Malus domestica: Montreal Pomme Gris,https://naldc.nal.usda.gov/download/POM00002921/screen,3255,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002921/thumbnail,1902
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mooney,https://naldc.nal.usda.gov/download/POM00002691/screen,3256,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002691/thumbnail,
0,"Prestele, William Henry, 1838-1895
",Malus domestica: Moore Extra,https://naldc.nal.usda.gov/download/POM00000347/screen,3257,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000347/thumbnail,1894
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Moore Extra,https://naldc.nal.usda.gov/download/POM00002694/screen,3258,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002694/thumbnail,1927
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Moore Extra,https://naldc.nal.usda.gov/download/POM00002695/screen,3259,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002695/thumbnail,1899
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Moores Sweet,https://naldc.nal.usda.gov/download/POM00002696/screen,3260,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002696/thumbnail,1914
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Morgans Christmas,https://naldc.nal.usda.gov/download/POM00002693/screen,3261,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002693/thumbnail,1912
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Morgans Seedling,https://naldc.nal.usda.gov/download/POM00003409/screen,3262,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00003409/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Morrell,https://naldc.nal.usda.gov/download/POM00002697/screen,3263,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002697/thumbnail,
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Morris Red,https://naldc.nal.usda.gov/download/POM00002698/screen,3264,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002698/thumbnail,1929
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Morris Red,https://naldc.nal.usda.gov/download/POM00002699/screen,3265,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002699/thumbnail,1924
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mortons Sweet,https://naldc.nal.usda.gov/download/POM00001433/screen,3266,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001433/thumbnail,1899
0,"Heiges, Bertha
",Malus domestica: Morven,https://naldc.nal.usda.gov/download/POM00002591/screen,3267,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002591/thumbnail,1896
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mosby,https://naldc.nal.usda.gov/download/POM00002676/screen,3268,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002676/thumbnail,1910
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Mosbys Best Winter Red,https://naldc.nal.usda.gov/download/POM00002678/screen,3269,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002678/thumbnail,1905
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00000028/screen,3270,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000028/thumbnail,1918
0,"Lower, Elsie E., b. 1882
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002700/screen,3271,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002700/thumbnail,1905
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002701/screen,3272,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002701/thumbnail,1909
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002702/screen,3273,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002702/thumbnail,1909
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002703/screen,3274,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002703/thumbnail,1907
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002704/screen,3275,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002704/thumbnail,1909
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002705/screen,3276,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002705/thumbnail,1909
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Mother,https://naldc.nal.usda.gov/download/POM00002706/screen,3277,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002706/thumbnail,1918
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Moulin-a-Vent,https://naldc.nal.usda.gov/download/POM00002589/screen,3278,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002589/thumbnail,1929
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mountain Sprout,https://naldc.nal.usda.gov/download/POM00001655/screen,3279,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001655/thumbnail,1899
0,"Prestele, William Henry, 1838-1895
",Malus domestica: Mouse,https://naldc.nal.usda.gov/download/POM00002592/screen,3280,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002592/thumbnail,1894
0,"Heiges, Bertha
",Malus domestica: Moyers Prize,https://naldc.nal.usda.gov/download/POM00002595/screen,3281,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002595/thumbnail,1903
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Mrs,https://naldc.nal.usda.gov/download/POM00002927/screen,3282,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002927/thumbnail,1916
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mrs,https://naldc.nal.usda.gov/download/POM00002928/screen,3283,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002928/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Mumper Vandevere,https://naldc.nal.usda.gov/download/POM00002650/screen,3284,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002650/thumbnail,1900
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Munson,https://naldc.nal.usda.gov/download/POM00002930/screen,3285,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002930/thumbnail,1927
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Munson Sweet,https://naldc.nal.usda.gov/download/POM00002759/screen,3286,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002759/thumbnail,1905
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Munson Sweet,https://naldc.nal.usda.gov/download/POM00002760/screen,3287,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002760/thumbnail,1920
0,"Heiges, Bertha
",Malus domestica: Murphys Greening,https://naldc.nal.usda.gov/download/POM00002761/screen,3288,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002761/thumbnail,1900
0,"Heiges, Bertha
",Malus domestica: Murray,https://naldc.nal.usda.gov/download/POM00002762/screen,3289,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002762/thumbnail,1898
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Muster,https://naldc.nal.usda.gov/download/POM00002763/screen,3290,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002763/thumbnail,1921
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Muster,https://naldc.nal.usda.gov/download/POM00002764/screen,3291,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002764/thumbnail,1928
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Muster,https://naldc.nal.usda.gov/download/POM00002765/screen,3292,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002765/thumbnail,1929
